"year","sim","eastings_mean","eastings_sd","northings_mean","northings_sd","eastings_mean_occ","eastings_sd_occ","northings_mean_occ","northings_sd_occ","area_occupied_mean","area_occupied_median","area_occupied_2.5","area_occupied_25","area_occupied_75","area_occupied_97.5","mahalanobis_binom","mahalanobis_tweedie","northings_survey_mean","northings_survey_mean_occ","eastings_survey_mean","eastings_survey_mean_occ","area_occupied_survey_mean","area_occupied_survey_median"
1970,"hindcast",664.33880192714,45.3065108954071,6289.15947729518,28.1495581254101,604.964990339682,10.5418709215232,6365.8527758388,8.16914776510407,0.302231237322515,0.308316430020284,0.287981744421907,0.300202839756592,0.316430020283976,0.334685598377282,2.81729052789475,3.05316114278824,NA,NA,NA,NA,NA,NA
1971,"hindcast",635.877977375706,53.8304232191823,6282.59776886171,29.7130290095019,574.762335502251,13.6590103858124,6356.757078082,9.21793238788359,0.247464503042596,0.245436105476673,0.225152129817444,0.237322515212982,0.253549695740365,0.27789046653144,2.67806312617653,2.75802600299699,NA,NA,NA,NA,NA,NA
1972,"hindcast",634.872838631067,49.8763305771744,6282.03857075822,28.478776510025,584.043305756042,11.9996168543747,6352.44844883957,8.03389486031034,0.245436105476673,0.257606490872211,0.239350912778905,0.249492900608519,0.26369168356998,0.275862068965517,3.26425502248141,3.36377102514837,NA,NA,NA,NA,NA,NA
1973,"hindcast",650.392904896208,49.4589777302531,6286.88356315933,28.0044505112463,604.243138832114,12.2448993434484,6351.26630357554,8.37187010060897,0.26369168356998,0.267748478701826,0.247464503042596,0.259634888438134,0.275862068965517,0.310395537525355,2.65564251749913,2.68875226161619,NA,NA,NA,NA,NA,NA
1974,"hindcast",597.163455656799,46.6736426319991,6305.69238007049,27.0807199850682,570.791646525351,13.9916886184137,6367.74163793113,9.802758850817,0.26369168356998,0.269776876267748,0.247464503042596,0.259634888438134,0.27789046653144,0.306288032454361,2.91939153367586,3.1199259923137,NA,NA,NA,NA,NA,NA
1975,"hindcast",643.217497871401,53.831672504079,6277.54151476156,29.115445726192,596.520000443983,13.1198728214787,6339.27858860524,8.87752616471283,0.22920892494929,0.233265720081136,0.212981744421907,0.226673427991886,0.241379310344828,0.271805273833671,2.98815509640334,3.05156616010044,NA,NA,NA,NA,NA,NA
1976,"hindcast",591.860235573516,48.7565272300953,6298.41173567476,27.9630470910468,561.695571926002,15.426214068472,6352.43985134899,9.22434266877147,0.219066937119675,0.221095334685598,0.202839756592292,0.212981744421907,0.22920892494929,0.261663286004057,2.88014162403225,2.92642268153202,NA,NA,NA,NA,NA,NA
1977,"hindcast",624.387362186352,65.0178510129003,6317.05060776976,35.8140463143994,600.01786289856,12.3320932782529,6365.98946756381,9.49372880863274,0.290060851926978,0.292089249492901,0.2697261663286,0.283975659229209,0.304259634888438,0.346906693711967,2.67021836364677,2.85882845314671,NA,NA,NA,NA,NA,NA
1978,"hindcast",637.441436105102,37.1660113389594,6325.64298456063,22.091040403196,611.066050367281,10.6045744880677,6407.78086401657,9.36906970213826,0.397565922920892,0.405679513184584,0.37525354969574,0.39553752535497,0.417849898580122,0.450304259634888,6.29021130861101,5.86996385887027,NA,NA,NA,NA,NA,NA
1979,"hindcast",616.937278553847,33.5797699426634,6366.62388869402,14.7166895395797,597.12369969963,8.96237993708519,6467.27481752202,14.1627181220105,0.501014198782961,0.506085192697769,0.458367139959432,0.494929006085193,0.521298174442191,0.586206896551724,10.0963589043624,9.15662041562526,NA,NA,NA,NA,NA,NA
1980,"hindcast",615.702258696288,52.7224767452514,6327.63400044821,28.6423271755221,601.536357309843,11.722945758613,6391.4623764315,8.24273573541036,0.350912778904665,0.356997971602434,0.332657200811359,0.346855983772819,0.369168356997972,0.409787018255578,5.03192503103078,4.77320737771208,NA,NA,NA,NA,NA,NA
1981,"hindcast",645.015772881706,34.2837716662819,6321.85292212434,23.6615204760969,615.499601609077,9.21871952766866,6396.38078051476,7.49417684121916,0.399594320486815,0.403651115618661,0.379310344827586,0.39553752535497,0.413793103448276,0.428042596348884,5.85697456083884,5.59326585422995,NA,NA,NA,NA,NA,NA
1982,"hindcast",614.009600734204,54.5140016713756,6316.67217205759,31.1358099844964,562.901183992497,15.0420569333913,6385.66230683888,8.88858702858427,0.302231237322515,0.298174442190669,0.273833671399594,0.290060851926978,0.308316430020284,0.354969574036511,3.07924820550691,3.01335346014591,6273.52736271758,6355.48696626136,688.012231531188,642.528866708706,0.286343612334802,0.303964757709251
1983,"hindcast",628.763678701821,42.5185105692353,6325.03968757776,26.2455131249863,606.398358898241,10.7622281622519,6393.35329495122,7.57299322360372,0.356997971602434,0.367139959432049,0.344827586206897,0.359026369168357,0.377281947261663,0.39553752535497,3.92366579965931,3.91884527169688,6311.0146375854,6378.21539256331,614.345070830134,605.136702915545,0.445736434108527,0.465116279069767
1984,"hindcast",643.982576419759,47.7295660914652,6293.36125018681,29.0393921831193,600.145906023666,10.5895053822203,6356.82041882828,6.56630321132346,0.279918864097363,0.290060851926978,0.271805273833671,0.283975659229209,0.298174442190669,0.314401622718053,2.5881956169597,2.80635859552804,6290.95522230825,6353.36791130779,610.936644460761,573.041229488111,0.344322344322344,0.358974358974359
1985,"hindcast",642.649624999102,56.3342404546587,6293.79061805903,34.1794301270678,588.893503482111,11.145140587043,6362.85918395078,8.3769398707261,0.279918864097363,0.286004056795132,0.265720081135903,0.279918864097363,0.296146044624746,0.316430020283976,1.95895937285064,2.17952433815356,6309.59856563571,6372.59147158618,591.245364298631,550.803301962286,0.367697594501718,0.378006872852234
