"x","fit","se","lower","upper","component","model","predictor","weight"
-1.73087894916534,-3.13951653591841,0.27064882822895,-3.41016536414736,-2.86886770768946,"binomial",1,"temp_bottom5m",0.0160740836617534
-1.58574291431543,-3.00221188743052,0.257654073576866,-3.25986596100739,-2.74455781385365,"binomial",1,"temp_bottom5m",0.0160740836617534
-1.44060687946551,-2.86491046961884,0.244778703407175,-3.10968917302601,-2.62013176621166,"binomial",1,"temp_bottom5m",0.0160740836617534
-1.29547084461559,-2.72763230870793,0.232044852270472,-2.95967716097841,-2.49558745643746,"binomial",1,"temp_bottom5m",0.0160740836617534
-1.15033480976567,-2.590416270384,0.219480648508107,-2.80989691889211,-2.37093562187589,"binomial",1,"temp_bottom5m",0.0160740836617534
-1.00519877491575,-2.45332236673429,0.207120819580689,-2.66044318631498,-2.2462015471536,"binomial",1,"temp_bottom5m",0.0160740836617534
-0.860062740065835,-2.31643693841808,0.195007492918532,-2.51144443133661,-2.12142944549954,"binomial",1,"temp_bottom5m",0.0160740836617534
-0.714926705215917,-2.1798683075812,0.183189822040707,-2.36305812962191,-1.9966784855405,"binomial",1,"temp_bottom5m",0.0160740836617534
-0.569790670365998,-2.04374258395144,0.171723669332155,-2.2154662532836,-1.87201891461929,"binomial",1,"temp_bottom5m",0.0160740836617534
-0.42465463551608,-1.90819815476155,0.160671212278662,-2.06886936704022,-1.74752694248289,"binomial",1,"temp_bottom5m",0.0160740836617534
-0.279518600666162,-1.77338500692784,0.150100883473569,-1.9234858904014,-1.62328412345427,"binomial",1,"temp_bottom5m",0.0160740836617534
-0.134382565816244,-1.63946231351419,0.140086835124898,-1.77954914863909,-1.49937547838929,"binomial",1,"temp_bottom5m",0.0160740836617534
0.0107534690336748,-1.50659641104601,0.130707890219139,-1.63730430126515,-1.37588852082687,"binomial",1,"temp_bottom5m",0.0160740836617534
0.155889503883593,-1.37496120505864,0.122045616600506,-1.49700682165915,-1.25291558845813,"binomial",1,"temp_bottom5m",0.0160740836617534
0.301025538733511,-1.24473781667965,0.114180804558317,-1.35891862123797,-1.13055701212134,"binomial",1,"temp_bottom5m",0.0160740836617534
0.446161573583429,-1.11611192187901,0.107188029198876,-1.22329995107789,-1.00892389268014,"binomial",1,"temp_bottom5m",0.0160740836617534
0.591297608433348,-0.989272045435581,0.101128289563563,-1.09040033499914,-0.888143755872018,"binomial",1,"temp_bottom5m",0.0160740836617534
0.736433643283266,-0.864407851032286,0.0960401320127117,-0.960447983044998,-0.768367719019575,"binomial",1,"temp_bottom5m",0.0160740836617534
0.881569678133184,-0.741708658188435,0.0919306084805888,-0.833639266669024,-0.649778049707846,"binomial",1,"temp_bottom5m",0.0160740836617534
1.0267057129831,-0.621362360038189,0.0887682626090135,-0.710130622647202,-0.532594097429175,"binomial",1,"temp_bottom5m",0.0160740836617534
1.17184174783302,-0.503553963120205,0.0864806789735868,-0.590034642093791,-0.417073284146618,"binomial",1,"temp_bottom5m",0.0160740836617534
1.31697778268294,-0.388464376182636,0.0849580924023292,-0.473422468584965,-0.303506283780306,"binomial",1,"temp_bottom5m",0.0160740836617534
1.46211381753286,-0.276269715765385,0.0840626213493285,-0.360332337114714,-0.192207094416057,"binomial",1,"temp_bottom5m",0.0160740836617534
1.60724985238278,-0.167139948540634,0.0836411283676615,-0.250781076908296,-0.0834988201729728,"binomial",1,"temp_bottom5m",0.0160740836617534
1.75238588723269,-0.0612374562378358,0.08353871341623,-0.144776169654066,0.0223012571783942,"binomial",1,"temp_bottom5m",0.0160740836617534
1.89752192208261,0.0412845115430151,0.083610455162989,-0.042325943619974,0.124894966706004,"binomial",1,"temp_bottom5m",0.0160740836617534
2.04265795693253,0.140282785559938,0.0837301147661091,0.0565526707938292,0.224012900326047,"binomial",1,"temp_bottom5m",0.0160740836617534
2.18779399178245,0.235625708791034,0.0837961240966188,0.151829584694415,0.319421832887652,"binomial",1,"temp_bottom5m",0.0160740836617534
2.33293002663237,0.327195097855907,0.0837356832430335,0.243459414612873,0.41093078109894,"binomial",1,"temp_bottom5m",0.0160740836617534
2.47806606148229,0.414886649553172,0.0835074352403076,0.331379214312865,0.49839408479348,"binomial",1,"temp_bottom5m",0.0160740836617534
2.6232020963322,0.49860947161015,0.0831037228396301,0.41550574877052,0.58171319444978,"binomial",1,"temp_bottom5m",0.0160740836617534
2.76833813118212,0.578284319369332,0.0825529389534226,0.49573138041591,0.660837258322755,"binomial",1,"temp_bottom5m",0.0160740836617534
2.91347416603204,0.653843574699306,0.0819229331783449,0.571920641520961,0.735766507877651,"binomial",1,"temp_bottom5m",0.0160740836617534
3.05861020088196,0.725233071079013,0.0813250892652776,0.643907981813736,0.806558160344291,"binomial",1,"temp_bottom5m",0.0160740836617534
3.20374623573188,0.792414513073272,0.0809174643777021,0.71149704869557,0.873331977450974,"binomial",1,"temp_bottom5m",0.0160740836617534
3.34888227058179,0.855365992536907,0.0809040926722649,0.774461899864642,0.936270085209171,"binomial",1,"temp_bottom5m",0.0160740836617534
3.49401830543171,0.914083695513884,0.0815278555894138,0.83255583992447,0.995611551103298,"binomial",1,"temp_bottom5m",0.0160740836617534
3.63915434028163,0.968577762477073,0.0830527505379579,0.885525011939115,1.05163051301503,"binomial",1,"temp_bottom5m",0.0160740836617534
3.78429037513155,1.01887113425004,0.0857372423800096,0.933133891870035,1.10460837663005,"binomial",1,"temp_bottom5m",0.0160740836617534
3.92942640998147,1.06500106150116,0.0898031641941542,0.975197897307008,1.15480422569532,"binomial",1,"temp_bottom5m",0.0160740836617534
