"species","component","formula","RMSE","AIC","AUC","Rsq","deviance","converged"
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(depth_m) + s(PC2) +      s(X, Y, k = 100, bs = ""gp"", by = cold_pool_2C, m = c(-3,          100))",0.301581811892019,7010.77763544558,0.951501241748649,0.625843126594101,0.589439772217409,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(pH_bottom5m) +      s(PC1) + s(PC2) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_2C,      m = c(-3, 100))",0.301682893747409,7014.27102251148,0.95196493889805,0.627483445246597,0.589789214251845,TRUE
"snow crab","binomial","present ~ s(depth_m) + s(PC2) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_2C,      m = c(-3, 100))",0.301781016174665,7029.84844025428,0.951245335968982,0.624471518004964,0.587984019201214,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(oxygen_bottom5m) +      s(pH_bottom5m) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_2C,      m = c(-3, 100))",0.302045129855329,7033.86373325449,0.951485263744279,0.626509904031546,0.58815352323918,TRUE
"snow crab","binomial","present ~ s(oxygen_bottom5m) + s(PC1) + s(X, Y, k = 100, bs = ""gp"",      by = cold_pool_2C, m = c(-3, 100))",0.302583309179873,7085.69807705002,0.950356314651644,0.620678940629842,0.58440187590629,TRUE
"snow crab","binomial","present ~ s(pH_bottom5m) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_2C,      m = c(-3, 100))",0.303033497754848,7125.52682375513,0.950425922054553,0.620491610685069,0.581359006636647,TRUE
"snow crab","binomial","present ~ s(PC1) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_2C,      m = c(-3, 100))",0.303144705276458,7116.74207906032,0.949688124817284,0.617869863775101,0.582068296003261,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(PC1) + s(X,      Y, k = 100, bs = ""gp"", by = cold_pool_2C, m = c(-3, 100))",0.303189428074959,7107.17472703337,0.949829762094731,0.618646303393709,0.582787135756128,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(oxygen_bottom5m) +      s(pH_bottom5m) + s(PC2) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_2C,      m = c(-3, 100))",0.30322189478698,6984.03441542646,0.952187522807313,0.630528589576509,0.5917540476946,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(pH_bottom5m) +      s(X, Y, k = 100, bs = ""gp"", by = cold_pool_2C, m = c(-3,          100))",0.303402037358824,7078.747960282,0.950889876913701,0.623012142736808,0.584699844414098,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(oxygen_bottom5m) +      s(PC1) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_2C, m = c(-3,      100))",0.303537965817545,7085.7018032328,0.950356933155039,0.620679225870671,0.584402567260946,TRUE
"snow crab","binomial","present ~ s(oxygen_bottom5m) + s(pH_bottom5m) + s(X, Y, k = 100,      bs = ""gp"", by = cold_pool_2C, m = c(-3, 100))",0.303594012999122,7121.29248391638,0.950502436078705,0.62103724733052,0.582043122139762,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(X, Y, k = 100,      bs = ""gp"", by = cold_pool_2C, m = c(-3, 100))",0.303674162866314,7121.92840129666,0.949612744716022,0.618302910247068,0.581227324850519,TRUE
