"id","species","component","formula","AIC","dev.expl","AUC","biomass_pearson","biomass_spearman","weight"
1,"Pacific halibut","binomial","~s(temp_bottom5m, k = 3) + s(oxygen_bottom5m, k = 3) + s(depth_m,      k = 3) + s(phi, k = 3)",15350.8590376334,0.161016111989429,0.751917403317516,NA,NA,0.053762784407963
1,"Pacific halibut","tweedie","~s(temp_bottom5m, k = 3) + s(oxygen_bottom5m, k = 3) + s(depth_m,      k = 3) + s(phi, k = 3)",128469.74488597,0.181035800314952,NA,0.318833270194021,0.501536273395391,0.00925774590248045
2,"Pacific halibut","binomial","~s(temp_bottom5m, k = 3) + s(pH_bottom5m, k = 3) + s(depth_m,      k = 3) + s(phi, k = 3)",15485.3988054097,0.153713521652749,0.746229455983262,NA,NA,0.00214796864016597
2,"Pacific halibut","tweedie","~s(temp_bottom5m, k = 3) + s(pH_bottom5m, k = 3) + s(depth_m,      k = 3) + s(phi, k = 3)",128474.316837375,0.180875477161127,NA,0.321006755985477,0.498358066170226,0.129008044530214
3,"Pacific halibut","binomial","~s(temp_bottom5m, k = 3) + s(oxygen_bottom5m, k = 3) + s(X, Y,      k = 20) + s(X, Y, by = cold_pool_2C, k = 20)",14313.421870311,0.220861360043378,0.789884093229329,NA,NA,0.774060750753503
3,"Pacific halibut","tweedie","~s(temp_bottom5m, k = 3) + s(oxygen_bottom5m, k = 3) + s(X, Y,      k = 20) + s(X, Y, by = cold_pool_2C, k = 20)",127219.084731099,0.251194402115195,NA,0.402824037373419,0.557478891690312,0.536845617110509
4,"Pacific halibut","binomial","~s(temp_bottom5m, k = 3) + s(pH_bottom5m, k = 3) + s(X, Y, k = 20) +      s(X, Y, by = cold_pool_2C, k = 20)",14343.4053850085,0.219215478982856,0.788647442265183,NA,NA,0.170028496198368
4,"Pacific halibut","tweedie","~s(temp_bottom5m, k = 3) + s(pH_bottom5m, k = 3) + s(X, Y, k = 20) +      s(X, Y, by = cold_pool_2C, k = 20)",127206.400496287,0.251781033165171,NA,0.401193497178139,0.558310817190139,0.324888592456796
