"year","sim","eastings_mean","eastings_sd","northings_mean","northings_sd","eastings_mean_occ","eastings_sd_occ","northings_mean_occ","northings_sd_occ","area_occupied_mean","area_occupied_median","area_occupied_2.5","area_occupied_25","area_occupied_75","area_occupied_97.5","mahalanobis_binom","mahalanobis_tweedie","northings_survey_mean","northings_survey_mean_occ","eastings_survey_mean","eastings_survey_mean_occ","area_occupied_survey_mean","area_occupied_survey_median"
1970,"hindcast",714.055667003662,18.737166485616,6488.83126973703,21.5048465110945,716.565169649725,9.78298425421358,6505.07978881391,13.948622554809,0.547667342799189,0.517241379310345,0.478701825557809,0.503042596348884,0.531440162271805,0.559837728194726,2.76854664184519,2.93600194970064,NA,NA,NA,NA,NA,NA
1971,"hindcast",713.915158509434,17.9985751245796,6473.28345293286,32.3540805482335,713.559076099107,9.07731942690687,6504.51385838262,12.8965514314019,0.55578093306288,0.533468559837728,0.496957403651116,0.521298174442191,0.543610547667343,0.569979716024341,2.39917876938183,2.67816984750198,NA,NA,NA,NA,NA,NA
1972,"hindcast",710.940052843703,17.6834742523071,6479.23139970514,28.6428941047965,709.386670710117,9.23112909354241,6514.17699920122,15.9401423828693,0.584178498985801,0.549695740365112,0.515162271805274,0.537525354969574,0.56237322515213,0.586206896551724,3.13225231443898,3.3011736480699,NA,NA,NA,NA,NA,NA
1973,"hindcast",712.196051660729,19.2825331845755,6475.94875948604,23.5308854995325,715.275523500161,9.64369284582096,6500.61097004682,13.5531778421133,0.543610547667343,0.521298174442191,0.486815415821501,0.50709939148073,0.533468559837728,0.559837728194726,2.29722424337192,2.62275803558602,NA,NA,NA,NA,NA,NA
1974,"hindcast",689.751601095251,17.4437311334751,6502.37775427546,27.6228249737328,707.690370511198,9.49331169438247,6513.95287284052,13.2512993101193,0.55578093306288,0.521298174442191,0.482758620689655,0.509127789046653,0.535496957403651,0.557860040567951,2.70003661097568,2.9963383705206,NA,NA,NA,NA,NA,NA
1975,"hindcast",706.717187286043,16.0297174852282,6462.65654759152,28.7994724676856,711.017803350511,9.32459384225172,6502.44396557227,14.2455714827308,0.549695740365112,0.539553752535497,0.500963488843813,0.529411764705882,0.553752535496957,0.578093306288032,2.67247411245282,2.98261772860163,NA,NA,NA,NA,NA,NA
1976,"hindcast",695.098962047041,17.0520912797271,6470.93055046394,36.6199698193901,708.62996600355,9.35458208631085,6505.66479922069,13.9915018222116,0.559837728194726,0.535496957403651,0.494929006085193,0.521298174442191,0.547667342799189,0.572058823529412,2.59213482463552,2.86662681891341,NA,NA,NA,NA,NA,NA
1977,"hindcast",706.805664571306,20.7132714241762,6463.20931833619,16.2683143482702,714.528475408507,9.59014325444468,6497.20939306414,13.5448716729646,0.563894523326572,0.529411764705882,0.490872210953347,0.515212981744422,0.54158215010142,0.576115618661258,2.58996018032659,2.7649890598752,NA,NA,NA,NA,NA,NA
1978,"hindcast",690.237786921746,23.620538434244,6505.95180423883,16.6146158613235,712.083513249299,10.7066928993403,6507.48321007408,13.0584405220657,0.498985801217039,0.486815415821501,0.446196754563895,0.472616632860041,0.501014198782961,0.559888438133874,6.09499054728552,6.0224962465457,NA,NA,NA,NA,NA,NA
1979,"hindcast",673.338269680475,26.6868026148742,6539.86884171077,18.4595491487694,705.169711374584,10.5637693842238,6522.69051451696,13.7420343253026,0.486815415821501,0.482758620689655,0.44421906693712,0.468559837728195,0.498985801217039,0.586206896551724,9.83886236251464,9.52632853076681,NA,NA,NA,NA,NA,NA
1980,"hindcast",696.389165828247,24.0417915192326,6496.23539125774,17.3462553287642,713.821636293797,9.66471550797503,6505.40371560461,13.4014358255017,0.54158215010142,0.497971602434077,0.45841784989858,0.484787018255578,0.511156186612576,0.569979716024341,4.8563266892633,4.85780077519507,NA,NA,NA,NA,NA,NA
1981,"hindcast",694.609306595104,22.8011493837458,6512.30318647597,15.2909966444909,712.155194581205,10.4645398553508,6512.79325324325,13.7067053686512,0.531440162271805,0.501014198782961,0.462423935091278,0.486815415821501,0.515212981744422,0.574036511156187,5.69532174210828,5.68245556760643,NA,NA,NA,NA,NA,NA
1982,"hindcast",679.841187401069,17.3858879892294,6487.42187551846,20.2117481955521,704.633400771224,9.58678862743276,6506.76031832241,14.2931636138283,0.563894523326572,0.517241379310345,0.480730223123732,0.503042596348884,0.531440162271805,0.57814401622718,2.78383495524508,2.99425220405109,6409.54380557371,6419.1977014801,685.348448812005,719.947954664054,0.813880126182965,0.646687697160883
1983,"hindcast",697.395047807635,23.2189526557411,6491.10798799847,18.1022732000647,710.62158433587,10.4466512571825,6505.99903192677,13.9361432169569,0.525354969574036,0.488843813387424,0.450304259634888,0.476673427991886,0.503042596348884,0.54158215010142,3.87993213035706,3.91081689163882,6400.84157942818,6413.53501939417,711.600939332273,731.544383617789,0.742331288343558,0.604294478527607
1984,"hindcast",709.746614783629,18.5340500754075,6481.02088074391,25.6265196620214,712.600616623847,9.62924275868255,6507.918089979,14.5421188475727,0.545638945233266,0.515212981744422,0.472616632860041,0.501014198782961,0.527383367139959,0.553803245436105,2.46687031085609,2.69100874414493,6397.17181745387,6413.32255008523,722.558155181275,731.173669662082,0.764525993883792,0.629969418960245
1985,"hindcast",700.714004518375,17.3916927445834,6473.15436327011,25.233951399804,706.607350861086,9.45636927353862,6502.71020939338,13.9837509804798,0.553752535496957,0.531440162271805,0.49290060851927,0.519269776876268,0.543610547667343,0.565922920892495,1.82912043539759,2.06004661766679,6404.2592538186,6416.7037247861,707.251540906728,719.971302465969,0.795731707317073,0.661585365853659
