"x","fit","se","lower","upper","component","model","predictor","weight"
-1.73087894916534,-0.37852236351861,0.259777764366568,-0.638300127885177,-0.118744599152042,"binomial",1,"temp_bottom5m",0.0715089729227946
-1.58574291431543,-0.360104913258343,0.24713940782046,-0.607244321078804,-0.112965505437883,"binomial",1,"temp_bottom5m",0.0715089729227946
-1.44060687946551,-0.341688042521105,0.234501573403225,-0.57618961592433,-0.10718646911788,"binomial",1,"temp_bottom5m",0.0715089729227946
-1.29547084461559,-0.323275426004782,0.221866802996925,-0.545142229001708,-0.101408623007857,"binomial",1,"temp_bottom5m",0.0715089729227946
-1.15033480976567,-0.304874229335754,0.209240037606814,-0.514114266942567,-0.0956341917289398,"binomial",1,"temp_bottom5m",0.0715089729227946
-1.00519877491575,-0.286495639928871,0.196628982284602,-0.483124622213474,-0.0898666576442688,"binomial",1,"temp_bottom5m",0.0715089729227946
-0.860062740065835,-0.268155943573122,0.184044845481161,-0.452200789054282,-0.084111098091961,"binomial",1,"temp_bottom5m",0.0715089729227946
-0.714926705215917,-0.2498756976143,0.171501773122865,-0.421377470737165,-0.0783739244914356,"binomial",1,"temp_bottom5m",0.0715089729227946
-0.569790670365998,-0.231678941949999,0.159016309309685,-0.390695251259684,-0.0726626326403135,"binomial",1,"temp_bottom5m",0.0715089729227946
-0.42465463551608,-0.213592126327769,0.146606663558214,-0.360198789885983,-0.0669854627695549,"binomial",1,"temp_bottom5m",0.0715089729227946
-0.279518600666162,-0.195643925282924,0.134292588421366,-0.32993651370429,-0.0613513368615589,"binomial",1,"temp_bottom5m",0.0715089729227946
-0.134382565816244,-0.177864796041986,0.12209508341193,-0.299959879453916,-0.0557697126300564,"binomial",1,"temp_bottom5m",0.0715089729227946
0.0107534690336748,-0.160286683068593,0.110036203819087,-0.270322886887681,-0.0502504792495062,"binomial",1,"temp_bottom5m",0.0715089729227946
0.155889503883593,-0.142943071195526,0.0981391159778903,-0.241082187173416,-0.0448039552176354,"binomial",1,"temp_bottom5m",0.0715089729227946
0.301025538733511,-0.125868955912198,0.0864281094408101,-0.212297065353008,-0.0394408464713877,"binomial",1,"temp_bottom5m",0.0715089729227946
0.446161573583429,-0.109100351629767,0.0749283196845836,-0.18402867131435,-0.0341720319451831,"binomial",1,"temp_bottom5m",0.0715089729227946
0.591297608433348,-0.0926739624578952,0.0636656198944855,-0.156339582352381,-0.0290083425634097,"binomial",1,"temp_bottom5m",0.0715089729227946
0.736433643283266,-0.0766268475216385,0.0526666432129451,-0.129293490734584,-0.0239602043086934,"binomial",1,"temp_bottom5m",0.0715089729227946
0.881569678133184,-0.0609961547203239,0.0419592054727365,-0.10295536019306,-0.0190369492475875,"binomial",1,"temp_bottom5m",0.0715089729227946
1.0267057129831,-0.0458188977240119,0.0315738643225228,-0.0773927620465347,-0.0142450334014892,"binomial",1,"temp_bottom5m",0.0715089729227946
1.17184174783302,-0.0311316877476193,0.0215499325628797,-0.0526816203104991,-0.00958175518473962,"binomial",1,"temp_bottom5m",0.0715089729227946
1.31697778268294,-0.016970488187541,0.0119699830482249,-0.0289404712357659,-0.00500050513931604,"binomial",1,"temp_bottom5m",0.0715089729227946
1.46211381753286,-0.00337044657995865,0.00355145900171408,-0.00692190558167274,0.000181012421755431,"binomial",1,"temp_bottom5m",0.0715089729227946
1.60724985238278,0.00963434993035648,0.007107914580508,0.00252643534984848,0.0167422645108645,"binomial",1,"temp_bottom5m",0.0715089729227946
1.75238588723269,0.0220111350485543,0.0153120419632101,0.00669909308534424,0.0373231770117644,"binomial",1,"temp_bottom5m",0.0715089729227946
1.89752192208261,0.0337287731939244,0.0232695939475091,0.0104591792464153,0.0569983671414334,"binomial",1,"temp_bottom5m",0.0715089729227946
2.04265795693253,0.0447579829106813,0.030798014067008,0.0139599688436733,0.0755559969776893,"binomial",1,"temp_bottom5m",0.0715089729227946
2.18779399178245,0.0550715600415157,0.0378514857352403,0.0172200743062753,0.092923045776756,"binomial",1,"temp_bottom5m",0.0715089729227946
2.33293002663237,0.0646447608242622,0.0444047135840899,0.0202400472401723,0.109049474408352,"binomial",1,"temp_bottom5m",0.0715089729227946
2.47806606148229,0.0734553301034067,0.0504390677580673,0.0230162623453394,0.123894397861474,"binomial",1,"temp_bottom5m",0.0715089729227946
2.6232020963322,0.0814833706907577,0.0559393139022146,0.025544056788543,0.137422684592972,"binomial",1,"temp_bottom5m",0.0715089729227946
2.76833813118212,0.088711119081726,0.0608924551343051,0.0278186639474209,0.149603574216031,"binomial",1,"temp_bottom5m",0.0715089729227946
2.91347416603204,0.0951230464063542,0.0652874161021177,0.0298356303042366,0.160410462508472,"binomial",1,"temp_bottom5m",0.0715089729227946
3.05861020088196,0.100706284782419,0.0691151675615037,0.0315911172209153,0.169821452343923,"binomial",1,"temp_bottom5m",0.0715089729227946
3.20374623573188,0.105451026169,0.0723689204741292,0.0330821056948704,0.177819946643129,"binomial",1,"temp_bottom5m",0.0715089729227946
3.34888227058179,0.109350821661768,0.0750442923357609,0.0343065293260074,0.184395113997529,"binomial",1,"temp_bottom5m",0.0715089729227946
3.49401830543171,0.112402490862011,0.0771392267501779,0.0352632641118331,0.189541717612189,"binomial",1,"temp_bottom5m",0.0715089729227946
3.63915434028163,0.11460541550659,0.0786535029445624,0.035951912562028,0.193258918451153,"binomial",1,"temp_bottom5m",0.0715089729227946
3.78429037513155,0.11596195210339,0.0795890219044541,0.0363729301989356,0.195550974007844,"binomial",1,"temp_bottom5m",0.0715089729227946
