"year","sim","eastings_mean","eastings_sd","northings_mean","northings_sd","eastings_mean_occ","eastings_sd_occ","northings_mean_occ","northings_sd_occ","area_occupied_mean","area_occupied_median","area_occupied_2.5","area_occupied_25","area_occupied_75","area_occupied_97.5","mahalanobis_binom","mahalanobis_tweedie","northings_survey_mean","northings_survey_mean_occ","eastings_survey_mean","eastings_survey_mean_occ","area_occupied_survey_mean","area_occupied_survey_median"
1970,"hindcast",548.383985185806,23.5475178283209,6361.27333638356,13.6058341926713,567.672885290759,7.40354414645443,6376.44772477626,6.80590216082431,0.261296660117878,0.261296660117878,0.255402750491159,0.259332023575639,0.265225933202358,0.290766208251473,1.6497234539994,1.70563093141893,NA,NA,NA,NA,NA,NA
1971,"hindcast",538.032541144617,26.7966366650928,6350.7729045012,11.7529271418265,529.602240650411,11.5248124234292,6372.9142684343,8.25352285700119,0.208251473477407,0.206286836935167,0.198428290766208,0.204322200392927,0.210216110019646,0.245579567779961,1.494458316914,1.49601507773643,NA,NA,NA,NA,NA,NA
1972,"hindcast",545.900174328834,27.592345263681,6344.31667754605,11.9883318642493,543.741152866876,11.2271764849291,6364.56656721403,7.57840718236827,0.222003929273084,0.223968565815324,0.212180746561886,0.222003929273084,0.227897838899804,0.245579567779961,1.95226061043023,1.99177373769997,NA,NA,NA,NA,NA,NA
1973,"hindcast",536.843331462194,19.9914413817527,6358.9317325472,9.3267828764371,561.507638029884,8.0291574695384,6360.66395628236,6.85695862820627,0.208251473477407,0.202357563850688,0.194499017681729,0.198428290766208,0.206286836935167,0.265225933202358,1.40578484311231,1.39712147107456,NA,NA,NA,NA,NA,NA
1974,"hindcast",497.278173514716,18.0284078151501,6377.59687848208,7.46300570096137,527.965707823391,12.7446164425531,6381.90421327238,9.29622218065352,0.229862475442043,0.227897838899804,0.222003929273084,0.225933202357564,0.231827111984283,0.269155206286837,1.19214448351812,1.2990072611655,NA,NA,NA,NA,NA,NA
1975,"hindcast",536.744331721794,27.6159908934242,6347.86011075538,10.5294156240923,551.385750743548,8.12602728438925,6351.67837415394,7.99009422228738,0.180746561886051,0.180746561886051,0.174852652259332,0.178781925343811,0.18467583497053,0.229862475442043,1.51550676420041,1.59445080001879,NA,NA,NA,NA,NA,NA
1976,"hindcast",499.776983639237,31.8950463488949,6368.55942820687,12.6299830097192,520.409040714911,14.7846171618047,6366.8094742683,9.185270664131,0.194499017681729,0.19056974459725,0.180746561886051,0.18664047151277,0.194499017681729,0.231876227897839,1.55912521753301,1.61177293078525,NA,NA,NA,NA,NA,NA
1977,"hindcast",480.872716780206,27.3199891041017,6403.40715729307,14.2979964550521,550.85415280501,8.44649010674728,6375.84889011072,9.34508871814461,0.202357563850688,0.192534381139489,0.182711198428291,0.18860510805501,0.196463654223969,0.294695481335953,1.59045198752109,1.667621406919,NA,NA,NA,NA,NA,NA
1978,"hindcast",502.467843572007,11.1313894867362,6405.9060696224,3.52708622473633,577.233638494449,9.70226748738576,6420.90072823541,6.39309052744153,0.316306483300589,0.308447937131631,0.296660117878193,0.304518664047151,0.31434184675835,0.37524557956778,4.53073614827301,4.41575825953608,NA,NA,NA,NA,NA,NA
1979,"hindcast",483.08323699011,16.5275097401742,6449.30697194597,6.88867479903011,560.643983059102,9.81477367666417,6478.301053305,22.1637524476756,0.430255402750491,0.430255402750491,0.318271119842829,0.420432220039293,0.43811394891945,0.579616895874263,7.57226872650349,7.26407482242786,NA,NA,NA,NA,NA,NA
1980,"hindcast",481.273469718213,18.792358387684,6409.32625203737,7.01406187806603,553.530912038318,9.384289608229,6397.94209127855,4.67255624215267,0.241650294695481,0.233791748526523,0.223968565815324,0.229862475442043,0.239685658153242,0.326129666011788,3.20179241243162,3.15654272886623,NA,NA,NA,NA,NA,NA
1981,"hindcast",509.053496817735,5.87193104603342,6402.65516164966,4.48398201556958,584.308929256504,7.71495811492298,6399.99517192571,4.46636244026879,0.339882121807466,0.341846758349705,0.31041257367387,0.337917485265226,0.347740667976424,0.367436149312377,3.69020140718646,3.64571408516001,NA,NA,NA,NA,NA,NA
1982,"hindcast",484.654509827562,30.885148393482,6401.65592555038,14.9850211262995,514.168566699025,13.489316780967,6400.78905320441,8.24879706158486,0.227897838899804,0.220039292730845,0.212180746561886,0.218074656188605,0.225933202357564,0.294695481335953,2.1084512592468,2.10373302373469,6332.5947552644,6347.48823394811,599.444622382146,609.425368920015,0.211453744493392,0.202643171806167
1983,"hindcast",493.257966092371,20.1750365032712,6407.18735413645,10.8029676755545,571.395360377881,9.34054211539986,6397.71716533178,6.09279770891925,0.298624754420432,0.292730844793713,0.282907662082515,0.288801571709234,0.294695481335953,0.326129666011788,2.45588561399141,2.45249763928179,6371.64627588981,6370.12039692076,521.579612003618,581.971857091727,0.36046511627907,0.348837209302326
1984,"hindcast",532.859372500345,25.1495368027862,6364.8850438954,12.5528614663033,561.548302826383,6.90894815459942,6364.13442378596,5.56753096367751,0.239685658153242,0.237721021611002,0.229862475442043,0.233791748526523,0.241650294695481,0.273084479371316,1.00869202882059,1.10732780486035,6357.04095140841,6350.20897221057,510.505898162403,542.882448713695,0.296703296703297,0.293040293040293
1985,"hindcast",499.253270221377,34.203252055305,6384.51084675802,16.8065424044692,531.815250494817,9.63445864996521,6378.49964647738,8.25053205896499,0.204322200392927,0.198428290766208,0.19056974459725,0.194499017681729,0.202357563850688,0.265225933202358,1.03389131838426,1.15162355655139,6391.72163870482,6380.18613296745,463.566429803907,504.125754132554,0.274914089347079,0.268041237113402
