"year","sim","eastings_mean","eastings_sd","northings_mean","northings_sd","eastings_mean_occ","eastings_sd_occ","northings_mean_occ","northings_sd_occ","area_occupied_mean","area_occupied_median","area_occupied_2.5","area_occupied_25","area_occupied_75","area_occupied_97.5","mahalanobis_binom","mahalanobis_tweedie","northings_survey_mean","northings_survey_mean_occ","eastings_survey_mean","eastings_survey_mean_occ","area_occupied_survey_mean","area_occupied_survey_median"
1970,"hindcast",849.031771577308,7.61840517204701,6546.95387101194,18.874566943494,725.802563635714,1.59964418307846,6622.49926991541,12.7938139369024,0.709233791748527,0.68958742632613,0.677799607072692,0.683693516699411,0.7524557956778,0.756385068762279,2.12436591991207,1.70159056795522,NA,NA,NA,NA,NA,NA
1971,"hindcast",851.700742303437,11.6759331244016,6558.39864816007,25.0356830304507,730.285750288877,5.07570941342073,6618.28680580823,17.1378953229618,0.68958742632613,0.664047151277014,0.644400785854617,0.656188605108055,0.754420432220039,0.760314341846758,1.97863940955971,1.48625620690357,NA,NA,NA,NA,NA,NA
1972,"hindcast",848.90386965882,11.4079055837218,6562.52387779505,21.6327447761119,731.927674573851,6.56793697420824,6620.69278064023,21.1381600558901,0.681728880157171,0.654223968565815,0.632612966601179,0.646365422396857,0.7524557956778,0.754420432220039,2.31289581007295,1.99063238252535,NA,NA,NA,NA,NA,NA
1973,"hindcast",854.94817512836,7.12005401746625,6545.39401949943,18.1346126028478,724.223581616252,3.04850945585719,6620.94136730321,12.6261008096525,0.707269155206287,0.68565815324165,0.671905697445973,0.679764243614931,0.756385068762279,0.760314341846758,1.96071824855023,1.38800046437878,NA,NA,NA,NA,NA,NA
1974,"hindcast",837.872276064727,11.4403116741956,6559.97254172334,20.7444442721211,725.576289823744,3.31615295458958,6617.14300314222,11.5426571625289,0.697445972495088,0.679764243614931,0.669941060903733,0.675343811394892,0.7524557956778,0.758349705304519,1.81608414014834,1.29617267991482,NA,NA,NA,NA,NA,NA
1975,"hindcast",848.656940208225,11.9624385851267,6556.83658758215,21.6874414179605,727.781067731588,7.56938160092251,6617.68336898077,17.8397980697471,0.701375245579568,0.666011787819253,0.640471512770137,0.656188605108055,0.770137524557957,0.776031434184676,2.06034108585437,1.59605286820142,NA,NA,NA,NA,NA,NA
1976,"hindcast",841.808265518233,13.7030784267457,6570.72865569666,27.0039677039057,729.791404213304,7.47999369194729,6617.78644726445,20.0345116667662,0.68565815324165,0.656188605108055,0.634577603143418,0.648330058939096,0.760314341846758,0.764243614931238,1.9866267156682,1.6116948268921,NA,NA,NA,NA,NA,NA
1977,"hindcast",851.064360765332,6.15843473500544,6534.06489545414,14.3900521126526,722.366275612452,2.50393138247999,6623.07730133952,11.6476346086758,0.724950884086444,0.701375245579568,0.68565815324165,0.693516699410609,0.766208251473477,0.770137524557957,2.08603635904232,1.67338471628663,NA,NA,NA,NA,NA,NA
1978,"hindcast",834.276834326969,4.28177143545221,6537.99212249307,15.6946480012605,716.53700488308,3.41175227329658,6624.47589567784,5.57772361148538,0.732809430255403,0.726915520628684,0.715127701375246,0.721021611001965,0.7524557956778,0.758349705304519,3.99698104669243,4.40514803121678,NA,NA,NA,NA,NA,NA
1979,"hindcast",815.292597953998,7.10664194012153,6545.84229915335,9.32321981437963,712.439810854094,3.71152176207979,6628.14134180597,4.28146016154373,0.742632612966601,0.736738703339882,0.724950884086444,0.732809430255403,0.746561886051081,0.7524557956778,5.97611542846542,7.24566670764097,NA,NA,NA,NA,NA,NA
1980,"hindcast",838.378804573658,3.84663706526718,6538.15318023848,16.8783922538263,717.793679340536,2.59149694052016,6626.4510670588,8.58602337123012,0.738703339882122,0.724950884086444,0.711198428290766,0.719056974459725,0.758349705304519,0.764243614931238,3.02654525934957,3.15182311550378,NA,NA,NA,NA,NA,NA
1981,"hindcast",834.842018394981,3.05968986391212,6538.1615416921,10.5101967557681,717.031875903812,1.83458314189298,6624.32384061209,6.17752695101147,0.730844793713163,0.721021611001965,0.711198428290766,0.717092337917485,0.742632612966601,0.7524557956778,3.36244509514973,3.63891296500382,NA,NA,NA,NA,NA,NA
1982,"hindcast",830.957403430049,9.23245237675082,6547.3515969707,20.0879368196255,719.685798816186,2.06963134899637,6628.38495552001,12.8303528513511,0.734774066797642,0.715127701375246,0.693516699410609,0.709233791748527,0.764243614931238,0.766208251473477,2.39833586121265,2.10275348183937,6447.8645339478,6445.51560595443,875.054669973011,788.907782751768,0.696485623003195,0.693290734824281
1983,"hindcast",844.135791241655,3.89508321274439,6540.58619993002,17.0259341707157,721.30226895922,2.49507599566354,6625.06743954044,9.5322714800897,0.730844793713163,0.713163064833006,0.701375245579568,0.709233791748527,0.756385068762279,0.758349705304519,2.49313570090467,2.44910494877901,6447.173997205,6452.08239372381,891.452652556908,786.07885765804,0.710191082802548,0.703821656050955
1984,"hindcast",848.508603066572,8.75162280249275,6553.68841104971,22.2892214966366,729.415329010413,1.19391945395597,6619.59056239916,14.1281401488174,0.701375245579568,0.675834970530452,0.664047151277014,0.669941060903733,0.74852652259332,0.7524557956778,1.59244958252295,1.10770266893968,6447.58645566681,6452.46770765427,903.038874645322,788.703827978166,0.686335403726708,0.683229813664596
1985,"hindcast",842.05635205932,11.2376239212145,6553.68148332125,21.8738599646144,726.352707485356,4.68704635060497,6620.12849373647,15.7584526793797,0.703339882121807,0.679764243614931,0.658153241650295,0.671905697445973,0.762278978388998,0.766208251473477,1.63454906264988,1.15605287746657,6446.79732778041,6450.52226430367,895.792425737614,788.98925543524,0.682098765432099,0.672839506172839
